"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000228687",0,NA,NA,NA,NA,NA
"ENSG00000228688",0,NA,NA,NA,NA,NA
"ENSG00000228689",0,NA,NA,NA,NA,NA
"ENSG00000228691",0,NA,NA,NA,NA,NA
"ENSG00000228692",0,NA,NA,NA,NA,NA
"ENSG00000228694",0,NA,NA,NA,NA,NA
"ENSG00000228695",0,NA,NA,NA,NA,NA
"ENSG00000228696",0,NA,NA,NA,NA,NA
"ENSG00000228697",0,NA,NA,NA,NA,NA
"ENSG00000228698",0,NA,NA,NA,NA,NA
"ENSG00000228700",0,NA,NA,NA,NA,NA
"ENSG00000228701",0,NA,NA,NA,NA,NA
"ENSG00000228702",0,NA,NA,NA,NA,NA
"ENSG00000228703",301.944095900735,0.947762738711603,0.633207256241169,1.49676544191501,0.134454301325796,0.283938237542996
"ENSG00000228704",0,NA,NA,NA,NA,NA
"ENSG00000228705",0,NA,NA,NA,NA,NA
"ENSG00000228706",0,NA,NA,NA,NA,NA
"ENSG00000228707",0,NA,NA,NA,NA,NA
"ENSG00000228708",0,NA,NA,NA,NA,NA
"ENSG00000228709",0,NA,NA,NA,NA,NA
"ENSG00000228711",0,NA,NA,NA,NA,NA
"ENSG00000228712",0,NA,NA,NA,NA,NA
"ENSG00000228713",0,NA,NA,NA,NA,NA
"ENSG00000228714",0,NA,NA,NA,NA,NA
"ENSG00000228716",0.0521064717211494,0.40786564447125,3.08457506014951,0.132227498607695,0.894804351338504,NA
"ENSG00000228717",0,NA,NA,NA,NA,NA
"ENSG00000228718",0,NA,NA,NA,NA,NA
"ENSG00000228719",0,NA,NA,NA,NA,NA
"ENSG00000228721",0,NA,NA,NA,NA,NA
"ENSG00000228723",0,NA,NA,NA,NA,NA
"ENSG00000228725",0,NA,NA,NA,NA,NA
"ENSG00000228727",0,NA,NA,NA,NA,NA
"ENSG00000228728",0,NA,NA,NA,NA,NA
"ENSG00000228729",0,NA,NA,NA,NA,NA
"ENSG00000228730",0,NA,NA,NA,NA,NA
"ENSG00000228733",0,NA,NA,NA,NA,NA
"ENSG00000228734",0,NA,NA,NA,NA,NA
"ENSG00000228735",0,NA,NA,NA,NA,NA
"ENSG00000228736",0,NA,NA,NA,NA,NA
"ENSG00000228737",0,NA,NA,NA,NA,NA
"ENSG00000228738",0,NA,NA,NA,NA,NA
"ENSG00000228739",0,NA,NA,NA,NA,NA
"ENSG00000228740",0,NA,NA,NA,NA,NA
"ENSG00000228741",0,NA,NA,NA,NA,NA
"ENSG00000228742",0,NA,NA,NA,NA,NA
"ENSG00000228744",0,NA,NA,NA,NA,NA
"ENSG00000228745",0,NA,NA,NA,NA,NA
"ENSG00000228748",0,NA,NA,NA,NA,NA
"ENSG00000228750",0,NA,NA,NA,NA,NA
"ENSG00000228751",0.137156907557149,-0.00432705571557905,3.08457506014951,-0.00140280448074728,0.998880724330083,NA
"ENSG00000228753",0,NA,NA,NA,NA,NA
"ENSG00000228754",0,NA,NA,NA,NA,NA
"ENSG00000228755",0,NA,NA,NA,NA,NA
"ENSG00000228757",0,NA,NA,NA,NA,NA
"ENSG00000228759",0,NA,NA,NA,NA,NA
"ENSG00000228760",0,NA,NA,NA,NA,NA
"ENSG00000228762",0,NA,NA,NA,NA,NA
"ENSG00000228763",0,NA,NA,NA,NA,NA
"ENSG00000228764",0,NA,NA,NA,NA,NA
"ENSG00000228765",0,NA,NA,NA,NA,NA
"ENSG00000228766",0,NA,NA,NA,NA,NA
"ENSG00000228767",0,NA,NA,NA,NA,NA
"ENSG00000228768",0,NA,NA,NA,NA,NA
"ENSG00000228769",0,NA,NA,NA,NA,NA
"ENSG00000228770",0,NA,NA,NA,NA,NA
"ENSG00000228771",0,NA,NA,NA,NA,NA
"ENSG00000228772",0,NA,NA,NA,NA,NA
"ENSG00000228775",0,NA,NA,NA,NA,NA
"ENSG00000228776",0,NA,NA,NA,NA,NA
"ENSG00000228777",0,NA,NA,NA,NA,NA
"ENSG00000228778",0,NA,NA,NA,NA,NA
"ENSG00000228779",0,NA,NA,NA,NA,NA
"ENSG00000228780",0,NA,NA,NA,NA,NA
"ENSG00000228781",0,NA,NA,NA,NA,NA
"ENSG00000228782",0,NA,NA,NA,NA,NA
"ENSG00000228783",0,NA,NA,NA,NA,NA
"ENSG00000228784",0,NA,NA,NA,NA,NA
"ENSG00000228785",0,NA,NA,NA,NA,NA
"ENSG00000228786",0,NA,NA,NA,NA,NA
"ENSG00000228787",0,NA,NA,NA,NA,NA
"ENSG00000228789",0,NA,NA,NA,NA,NA
"ENSG00000228790",0,NA,NA,NA,NA,NA
"ENSG00000228791",0,NA,NA,NA,NA,NA
"ENSG00000228792",0,NA,NA,NA,NA,NA
"ENSG00000228793",0,NA,NA,NA,NA,NA
"ENSG00000228794",0,NA,NA,NA,NA,NA
"ENSG00000228797",0,NA,NA,NA,NA,NA
"ENSG00000228798",0,NA,NA,NA,NA,NA
"ENSG00000228799",0,NA,NA,NA,NA,NA
"ENSG00000228800",0,NA,NA,NA,NA,NA
"ENSG00000228801",0,NA,NA,NA,NA,NA
"ENSG00000228802",0,NA,NA,NA,NA,NA
"ENSG00000228803",0,NA,NA,NA,NA,NA
"ENSG00000228804",0,NA,NA,NA,NA,NA
"ENSG00000228806",0,NA,NA,NA,NA,NA
"ENSG00000228807",0,NA,NA,NA,NA,NA
"ENSG00000228808",0,NA,NA,NA,NA,NA
"ENSG00000228809",0,NA,NA,NA,NA,NA
"ENSG00000228810",0,NA,NA,NA,NA,NA
"ENSG00000228812",0,NA,NA,NA,NA,NA
"ENSG00000228813",0,NA,NA,NA,NA,NA
"ENSG00000228814",0,NA,NA,NA,NA,NA
"ENSG00000228815",0,NA,NA,NA,NA,NA
"ENSG00000228816",0,NA,NA,NA,NA,NA
"ENSG00000228817",0,NA,NA,NA,NA,NA
"ENSG00000228818",0,NA,NA,NA,NA,NA
"ENSG00000228819",0,NA,NA,NA,NA,NA
"ENSG00000228820",0,NA,NA,NA,NA,NA
"ENSG00000228823",0,NA,NA,NA,NA,NA
"ENSG00000228824",0,NA,NA,NA,NA,NA
"ENSG00000228825",0,NA,NA,NA,NA,NA
"ENSG00000228826",0,NA,NA,NA,NA,NA
"ENSG00000228827",0,NA,NA,NA,NA,NA
"ENSG00000228828",0,NA,NA,NA,NA,NA
"ENSG00000228829",0,NA,NA,NA,NA,NA
"ENSG00000228830",0,NA,NA,NA,NA,NA
"ENSG00000228833",0,NA,NA,NA,NA,NA
"ENSG00000228834",0,NA,NA,NA,NA,NA
"ENSG00000228835",0,NA,NA,NA,NA,NA
"ENSG00000228836",0,NA,NA,NA,NA,NA
"ENSG00000228837",0,NA,NA,NA,NA,NA
"ENSG00000228838",0,NA,NA,NA,NA,NA
"ENSG00000228839",0,NA,NA,NA,NA,NA
"ENSG00000228840",0,NA,NA,NA,NA,NA
"ENSG00000228842",0,NA,NA,NA,NA,NA
"ENSG00000228843",0,NA,NA,NA,NA,NA
"ENSG00000228844",0,NA,NA,NA,NA,NA
"ENSG00000228845",0,NA,NA,NA,NA,NA
"ENSG00000228846",0,NA,NA,NA,NA,NA
"ENSG00000228847",0,NA,NA,NA,NA,NA
"ENSG00000228848",0,NA,NA,NA,NA,NA
"ENSG00000228849",0,NA,NA,NA,NA,NA
"ENSG00000228850",0,NA,NA,NA,NA,NA
"ENSG00000228851",0,NA,NA,NA,NA,NA
"ENSG00000228852",0,NA,NA,NA,NA,NA
"ENSG00000228853",0,NA,NA,NA,NA,NA
"ENSG00000228854",0,NA,NA,NA,NA,NA
"ENSG00000228855",0,NA,NA,NA,NA,NA
"ENSG00000228856",0,NA,NA,NA,NA,NA
"ENSG00000228857",0,NA,NA,NA,NA,NA
"ENSG00000228858",0,NA,NA,NA,NA,NA
"ENSG00000228859",0,NA,NA,NA,NA,NA
"ENSG00000228860",0,NA,NA,NA,NA,NA
"ENSG00000228861",0,NA,NA,NA,NA,NA
"ENSG00000228862",0,NA,NA,NA,NA,NA
"ENSG00000228863",0,NA,NA,NA,NA,NA
"ENSG00000228865",0,NA,NA,NA,NA,NA
"ENSG00000228867",0,NA,NA,NA,NA,NA
"ENSG00000228868",0,NA,NA,NA,NA,NA
"ENSG00000228869",0,NA,NA,NA,NA,NA
"ENSG00000228871",0,NA,NA,NA,NA,NA
"ENSG00000228872",0,NA,NA,NA,NA,NA
"ENSG00000228873",0,NA,NA,NA,NA,NA
"ENSG00000228874",0,NA,NA,NA,NA,NA
"ENSG00000228875",0,NA,NA,NA,NA,NA
"ENSG00000228876",0,NA,NA,NA,NA,NA
"ENSG00000228877",0,NA,NA,NA,NA,NA
"ENSG00000228878",0,NA,NA,NA,NA,NA
"ENSG00000228879",0,NA,NA,NA,NA,NA
"ENSG00000228881",0,NA,NA,NA,NA,NA
"ENSG00000228882",0,NA,NA,NA,NA,NA
"ENSG00000228883",0,NA,NA,NA,NA,NA
"ENSG00000228884",0,NA,NA,NA,NA,NA
"ENSG00000228886",0,NA,NA,NA,NA,NA
"ENSG00000228887",0,NA,NA,NA,NA,NA
"ENSG00000228888",0,NA,NA,NA,NA,NA
"ENSG00000228889",0,NA,NA,NA,NA,NA
"ENSG00000228890",0,NA,NA,NA,NA,NA
"ENSG00000228891",0,NA,NA,NA,NA,NA
"ENSG00000228892",0,NA,NA,NA,NA,NA
"ENSG00000228894",0,NA,NA,NA,NA,NA
"ENSG00000228896",0,NA,NA,NA,NA,NA
"ENSG00000228897",0,NA,NA,NA,NA,NA
"ENSG00000228898",0,NA,NA,NA,NA,NA
"ENSG00000228900",0,NA,NA,NA,NA,NA
"ENSG00000228901",0,NA,NA,NA,NA,NA
"ENSG00000228902",0,NA,NA,NA,NA,NA
"ENSG00000228903",0,NA,NA,NA,NA,NA
"ENSG00000228904",0,NA,NA,NA,NA,NA
"ENSG00000228906",0,NA,NA,NA,NA,NA
"ENSG00000228907",0,NA,NA,NA,NA,NA
"ENSG00000228909",0,NA,NA,NA,NA,NA
"ENSG00000228912",0,NA,NA,NA,NA,NA
"ENSG00000228913",0,NA,NA,NA,NA,NA
"ENSG00000228914",0,NA,NA,NA,NA,NA
"ENSG00000228915",0,NA,NA,NA,NA,NA
"ENSG00000228917",0,NA,NA,NA,NA,NA
"ENSG00000228918",0,NA,NA,NA,NA,NA
"ENSG00000228919",0,NA,NA,NA,NA,NA
"ENSG00000228920",0,NA,NA,NA,NA,NA
"ENSG00000228921",0,NA,NA,NA,NA,NA
"ENSG00000228922",0,NA,NA,NA,NA,NA
"ENSG00000228923",0,NA,NA,NA,NA,NA
"ENSG00000228925",0,NA,NA,NA,NA,NA
"ENSG00000228926",0,NA,NA,NA,NA,NA
"ENSG00000228927",0,NA,NA,NA,NA,NA
"ENSG00000228928",0,NA,NA,NA,NA,NA
"ENSG00000228929",0,NA,NA,NA,NA,NA
"ENSG00000228930",0,NA,NA,NA,NA,NA
"ENSG00000228933",0,NA,NA,NA,NA,NA
"ENSG00000228935",0,NA,NA,NA,NA,NA
"ENSG00000228937",0,NA,NA,NA,NA,NA
"ENSG00000228938",0,NA,NA,NA,NA,NA
"ENSG00000228939",0,NA,NA,NA,NA,NA
"ENSG00000228940",0,NA,NA,NA,NA,NA
"ENSG00000228941",0,NA,NA,NA,NA,NA
"ENSG00000228943",0,NA,NA,NA,NA,NA
"ENSG00000228944",0,NA,NA,NA,NA,NA
"ENSG00000228945",0,NA,NA,NA,NA,NA
"ENSG00000228948",0,NA,NA,NA,NA,NA
"ENSG00000228949",0,NA,NA,NA,NA,NA
"ENSG00000228950",0,NA,NA,NA,NA,NA
"ENSG00000228951",0,NA,NA,NA,NA,NA
"ENSG00000228952",0,NA,NA,NA,NA,NA
"ENSG00000228953",0,NA,NA,NA,NA,NA
"ENSG00000228954",0,NA,NA,NA,NA,NA
"ENSG00000228955",0,NA,NA,NA,NA,NA
"ENSG00000228956",0,NA,NA,NA,NA,NA
"ENSG00000228957",0,NA,NA,NA,NA,NA
"ENSG00000228958",0,NA,NA,NA,NA,NA
"ENSG00000228959",0,NA,NA,NA,NA,NA
"ENSG00000228960",0,NA,NA,NA,NA,NA
"ENSG00000228961",0,NA,NA,NA,NA,NA
"ENSG00000228962",0,NA,NA,NA,NA,NA
"ENSG00000228963",0,NA,NA,NA,NA,NA
"ENSG00000228964",0,NA,NA,NA,NA,NA
"ENSG00000228965",0,NA,NA,NA,NA,NA
"ENSG00000228966",0,NA,NA,NA,NA,NA
"ENSG00000228968",0,NA,NA,NA,NA,NA
"ENSG00000228970",0,NA,NA,NA,NA,NA
"ENSG00000228971",0,NA,NA,NA,NA,NA
"ENSG00000228972",0,NA,NA,NA,NA,NA
"ENSG00000228973",0,NA,NA,NA,NA,NA
"ENSG00000228974",0,NA,NA,NA,NA,NA
"ENSG00000228976",0,NA,NA,NA,NA,NA
"ENSG00000228977",0,NA,NA,NA,NA,NA
"ENSG00000228978",0,NA,NA,NA,NA,NA
"ENSG00000228979",0,NA,NA,NA,NA,NA
"ENSG00000228980",0,NA,NA,NA,NA,NA
"ENSG00000228981",0,NA,NA,NA,NA,NA
"ENSG00000228982",0,NA,NA,NA,NA,NA
"ENSG00000228983",0,NA,NA,NA,NA,NA
"ENSG00000228984",0,NA,NA,NA,NA,NA
"ENSG00000228985",0,NA,NA,NA,NA,NA
"ENSG00000228986",0,NA,NA,NA,NA,NA
"ENSG00000228987",0,NA,NA,NA,NA,NA
"ENSG00000228988",0,NA,NA,NA,NA,NA
"ENSG00000228989",0,NA,NA,NA,NA,NA
"ENSG00000228990",0,NA,NA,NA,NA,NA
"ENSG00000228991",0,NA,NA,NA,NA,NA
"ENSG00000228992",0,NA,NA,NA,NA,NA
"ENSG00000228993",0,NA,NA,NA,NA,NA
"ENSG00000228995",0,NA,NA,NA,NA,NA
"ENSG00000228997",0,NA,NA,NA,NA,NA
"ENSG00000228998",0,NA,NA,NA,NA,NA
"ENSG00000228999",0,NA,NA,NA,NA,NA
"ENSG00000229000",0,NA,NA,NA,NA,NA
"ENSG00000229001",0,NA,NA,NA,NA,NA
"ENSG00000229002",0,NA,NA,NA,NA,NA
"ENSG00000229005",0,NA,NA,NA,NA,NA
"ENSG00000229006",0,NA,NA,NA,NA,NA
"ENSG00000229007",0,NA,NA,NA,NA,NA
"ENSG00000229009",0,NA,NA,NA,NA,NA
"ENSG00000229010",0,NA,NA,NA,NA,NA
"ENSG00000229011",0,NA,NA,NA,NA,NA
"ENSG00000229012",0,NA,NA,NA,NA,NA
"ENSG00000229013",0,NA,NA,NA,NA,NA
"ENSG00000229014",0,NA,NA,NA,NA,NA
"ENSG00000229015",0,NA,NA,NA,NA,NA
"ENSG00000229016",0,NA,NA,NA,NA,NA
"ENSG00000229017",0,NA,NA,NA,NA,NA
"ENSG00000229018",0,NA,NA,NA,NA,NA
"ENSG00000229019",0,NA,NA,NA,NA,NA
"ENSG00000229020",0,NA,NA,NA,NA,NA
"ENSG00000229021",0,NA,NA,NA,NA,NA
"ENSG00000229022",0,NA,NA,NA,NA,NA
"ENSG00000229023",0,NA,NA,NA,NA,NA
"ENSG00000229025",0,NA,NA,NA,NA,NA
"ENSG00000229027",0,NA,NA,NA,NA,NA
"ENSG00000229028",0,NA,NA,NA,NA,NA
"ENSG00000229029",0,NA,NA,NA,NA,NA
"ENSG00000229030",0,NA,NA,NA,NA,NA
"ENSG00000229031",0,NA,NA,NA,NA,NA
"ENSG00000229032",0,NA,NA,NA,NA,NA
"ENSG00000229034",0,NA,NA,NA,NA,NA
"ENSG00000229035",0,NA,NA,NA,NA,NA
"ENSG00000229036",0,NA,NA,NA,NA,NA
"ENSG00000229037",0,NA,NA,NA,NA,NA
"ENSG00000229038",0,NA,NA,NA,NA,NA
"ENSG00000229040",0,NA,NA,NA,NA,NA
"ENSG00000229042",0,NA,NA,NA,NA,NA
"ENSG00000229043",0,NA,NA,NA,NA,NA
"ENSG00000229044",0,NA,NA,NA,NA,NA
"ENSG00000229045",0,NA,NA,NA,NA,NA
"ENSG00000229046",0,NA,NA,NA,NA,NA
"ENSG00000229047",0,NA,NA,NA,NA,NA
"ENSG00000229048",0,NA,NA,NA,NA,NA
"ENSG00000229051",0,NA,NA,NA,NA,NA
"ENSG00000229052",0,NA,NA,NA,NA,NA
"ENSG00000229054",0,NA,NA,NA,NA,NA
"ENSG00000229055",0,NA,NA,NA,NA,NA
"ENSG00000229056",0,NA,NA,NA,NA,NA
"ENSG00000229057",0,NA,NA,NA,NA,NA
"ENSG00000229058",0,NA,NA,NA,NA,NA
"ENSG00000229060",0,NA,NA,NA,NA,NA
"ENSG00000229061",0,NA,NA,NA,NA,NA
"ENSG00000229063",0,NA,NA,NA,NA,NA
"ENSG00000229064",0,NA,NA,NA,NA,NA
"ENSG00000229065",0,NA,NA,NA,NA,NA
"ENSG00000229066",0,NA,NA,NA,NA,NA
"ENSG00000229067",0,NA,NA,NA,NA,NA
"ENSG00000229068",0,NA,NA,NA,NA,NA
"ENSG00000229069",0,NA,NA,NA,NA,NA
"ENSG00000229071",0,NA,NA,NA,NA,NA
"ENSG00000229072",0,NA,NA,NA,NA,NA
"ENSG00000229074",0,NA,NA,NA,NA,NA
"ENSG00000229075",0,NA,NA,NA,NA,NA
"ENSG00000229077",0,NA,NA,NA,NA,NA
"ENSG00000229079",0,NA,NA,NA,NA,NA
"ENSG00000229080",0,NA,NA,NA,NA,NA
"ENSG00000229081",0,NA,NA,NA,NA,NA
"ENSG00000229082",0,NA,NA,NA,NA,NA
"ENSG00000229083",0,NA,NA,NA,NA,NA
"ENSG00000229084",0,NA,NA,NA,NA,NA
"ENSG00000229086",0,NA,NA,NA,NA,NA
"ENSG00000229087",0,NA,NA,NA,NA,NA
"ENSG00000229088",0,NA,NA,NA,NA,NA
"ENSG00000229089",0,NA,NA,NA,NA,NA
"ENSG00000229090",0,NA,NA,NA,NA,NA
"ENSG00000229091",0,NA,NA,NA,NA,NA
"ENSG00000229092",0,NA,NA,NA,NA,NA
"ENSG00000229093",0,NA,NA,NA,NA,NA
"ENSG00000229094",0,NA,NA,NA,NA,NA
"ENSG00000229097",0,NA,NA,NA,NA,NA
"ENSG00000229099",0,NA,NA,NA,NA,NA
"ENSG00000229100",0,NA,NA,NA,NA,NA
"ENSG00000229101",0,NA,NA,NA,NA,NA
"ENSG00000229102",0,NA,NA,NA,NA,NA
"ENSG00000229103",0,NA,NA,NA,NA,NA
"ENSG00000229104",0,NA,NA,NA,NA,NA
"ENSG00000229105",0,NA,NA,NA,NA,NA
"ENSG00000229106",0,NA,NA,NA,NA,NA
"ENSG00000229107",0,NA,NA,NA,NA,NA
"ENSG00000229108",0,NA,NA,NA,NA,NA
"ENSG00000229109",0,NA,NA,NA,NA,NA
"ENSG00000229110",0,NA,NA,NA,NA,NA
"ENSG00000229111",0,NA,NA,NA,NA,NA
"ENSG00000229112",0,NA,NA,NA,NA,NA
"ENSG00000229115",0,NA,NA,NA,NA,NA
"ENSG00000229116",0,NA,NA,NA,NA,NA
"ENSG00000229117",0,NA,NA,NA,NA,NA
"ENSG00000229118",0,NA,NA,NA,NA,NA
"ENSG00000229119",0,NA,NA,NA,NA,NA
"ENSG00000229120",0,NA,NA,NA,NA,NA
"ENSG00000229122",0,NA,NA,NA,NA,NA
"ENSG00000229124",0,NA,NA,NA,NA,NA
"ENSG00000229125",0,NA,NA,NA,NA,NA
"ENSG00000229126",0,NA,NA,NA,NA,NA
"ENSG00000229127",0,NA,NA,NA,NA,NA
"ENSG00000229129",0,NA,NA,NA,NA,NA
"ENSG00000229131",0,NA,NA,NA,NA,NA
"ENSG00000229132",0,NA,NA,NA,NA,NA
"ENSG00000229133",0,NA,NA,NA,NA,NA
"ENSG00000229136",0,NA,NA,NA,NA,NA
"ENSG00000229137",0,NA,NA,NA,NA,NA
"ENSG00000229138",0,NA,NA,NA,NA,NA
"ENSG00000229140",0,NA,NA,NA,NA,NA
"ENSG00000229142",0,0,0,0,1,NA
"ENSG00000229143",0,NA,NA,NA,NA,NA
"ENSG00000229145",0,NA,NA,NA,NA,NA
"ENSG00000229146",0,NA,NA,NA,NA,NA
"ENSG00000229147",0,NA,NA,NA,NA,NA
"ENSG00000229149",0,NA,NA,NA,NA,NA
"ENSG00000229150",0,NA,NA,NA,NA,NA
"ENSG00000229151",0,NA,NA,NA,NA,NA
"ENSG00000229152",58.551897496097,0.325528915298541,0.524417142119725,0.620744230409277,0.534767922581485,0.712005291208491
"ENSG00000229153",0,NA,NA,NA,NA,NA
"ENSG00000229154",0,NA,NA,NA,NA,NA
"ENSG00000229155",0,NA,NA,NA,NA,NA
"ENSG00000229156",0,NA,NA,NA,NA,NA
"ENSG00000229159",0,NA,NA,NA,NA,NA
"ENSG00000229160",0,NA,NA,NA,NA,NA
"ENSG00000229161",0,NA,NA,NA,NA,NA
"ENSG00000229162",7.16757799178221,6.26011576209758,1.39138475128134,4.49919819541832,6.82102421716004e-06,0.000144366254468808
"ENSG00000229163",0,NA,NA,NA,NA,NA
"ENSG00000229164",0,NA,NA,NA,NA,NA
"ENSG00000229165",0,NA,NA,NA,NA,NA
"ENSG00000229167",0,NA,NA,NA,NA,NA
"ENSG00000229168",0,NA,NA,NA,NA,NA
"ENSG00000229169",0,NA,NA,NA,NA,NA
"ENSG00000229170",0,NA,NA,NA,NA,NA
"ENSG00000229172",0,NA,NA,NA,NA,NA
"ENSG00000229173",0,NA,NA,NA,NA,NA
"ENSG00000229175",0,NA,NA,NA,NA,NA
"ENSG00000229176",0,NA,NA,NA,NA,NA
"ENSG00000229177",0,NA,NA,NA,NA,NA
"ENSG00000229178",0,NA,NA,NA,NA,NA
"ENSG00000229179",0,NA,NA,NA,NA,NA
"ENSG00000229180",0,NA,NA,NA,NA,NA
"ENSG00000229181",0,NA,NA,NA,NA,NA
"ENSG00000229182",0,NA,NA,NA,NA,NA
"ENSG00000229183",0,NA,NA,NA,NA,NA
"ENSG00000229184",0,NA,NA,NA,NA,NA
"ENSG00000229185",0,NA,NA,NA,NA,NA
"ENSG00000229186",0,NA,NA,NA,NA,NA
"ENSG00000229187",0,NA,NA,NA,NA,NA
"ENSG00000229188",0,NA,NA,NA,NA,NA
"ENSG00000229189",0,NA,NA,NA,NA,NA
"ENSG00000229190",0,NA,NA,NA,NA,NA
"ENSG00000229191",0,NA,NA,NA,NA,NA
"ENSG00000229192",0,NA,NA,NA,NA,NA
"ENSG00000229194",0,NA,NA,NA,NA,NA
"ENSG00000229195",0,NA,NA,NA,NA,NA
"ENSG00000229196",0,NA,NA,NA,NA,NA
"ENSG00000229197",0,NA,NA,NA,NA,NA
"ENSG00000229198",0,NA,NA,NA,NA,NA
"ENSG00000229199",0,NA,NA,NA,NA,NA
"ENSG00000229200",0,NA,NA,NA,NA,NA
"ENSG00000229201",0,NA,NA,NA,NA,NA
"ENSG00000229202",0,NA,NA,NA,NA,NA
"ENSG00000229203",0,NA,NA,NA,NA,NA
"ENSG00000229204",0,NA,NA,NA,NA,NA
"ENSG00000229205",0,NA,NA,NA,NA,NA
"ENSG00000229206",0,NA,NA,NA,NA,NA
"ENSG00000229207",0,NA,NA,NA,NA,NA
"ENSG00000229208",0,NA,NA,NA,NA,NA
"ENSG00000229209",0,NA,NA,NA,NA,NA
"ENSG00000229210",0,NA,NA,NA,NA,NA
"ENSG00000229211",0,NA,NA,NA,NA,NA
"ENSG00000229212",0,NA,NA,NA,NA,NA
"ENSG00000229213",0,NA,NA,NA,NA,NA
"ENSG00000229214",0,NA,NA,NA,NA,NA
"ENSG00000229215",0,NA,NA,NA,NA,NA
"ENSG00000229216",0,NA,NA,NA,NA,NA
"ENSG00000229217",0,NA,NA,NA,NA,NA
"ENSG00000229220",0,NA,NA,NA,NA,NA
"ENSG00000229221",0,NA,NA,NA,NA,NA
"ENSG00000229222",0,NA,NA,NA,NA,NA
"ENSG00000229223",0,NA,NA,NA,NA,NA
"ENSG00000229224",0,NA,NA,NA,NA,NA
"ENSG00000229225",0,NA,NA,NA,NA,NA
"ENSG00000229226",0,NA,NA,NA,NA,NA
"ENSG00000229227",0,NA,NA,NA,NA,NA
"ENSG00000229228",0,NA,NA,NA,NA,NA
"ENSG00000229229",0,NA,NA,NA,NA,NA
"ENSG00000229230",0,NA,NA,NA,NA,NA
"ENSG00000229231",0,NA,NA,NA,NA,NA
"ENSG00000229232",0,NA,NA,NA,NA,NA
"ENSG00000229233",0,NA,NA,NA,NA,NA
"ENSG00000229234",0,NA,NA,NA,NA,NA
"ENSG00000229235",0,NA,NA,NA,NA,NA
"ENSG00000229236",0,NA,NA,NA,NA,NA
"ENSG00000229237",0,NA,NA,NA,NA,NA
"ENSG00000229238",0,NA,NA,NA,NA,NA
"ENSG00000229239",0,NA,NA,NA,NA,NA
"ENSG00000229240",0,NA,NA,NA,NA,NA
"ENSG00000229241",0,NA,NA,NA,NA,NA
"ENSG00000229242",0,NA,NA,NA,NA,NA
"ENSG00000229243",0,NA,NA,NA,NA,NA
"ENSG00000229245",0,NA,NA,NA,NA,NA
"ENSG00000229246",0,NA,NA,NA,NA,NA
"ENSG00000229247",0,NA,NA,NA,NA,NA
"ENSG00000229248",0,NA,NA,NA,NA,NA
"ENSG00000229249",0,NA,NA,NA,NA,NA
"ENSG00000229250",0,NA,NA,NA,NA,NA
"ENSG00000229251",0,NA,NA,NA,NA,NA
"ENSG00000229252",0,NA,NA,NA,NA,NA
"ENSG00000229253",0,NA,NA,NA,NA,NA
"ENSG00000229254",0,NA,NA,NA,NA,NA
"ENSG00000229255",0,NA,NA,NA,NA,NA
"ENSG00000229256",0,NA,NA,NA,NA,NA
"ENSG00000229257",0,NA,NA,NA,NA,NA
"ENSG00000229258",0,NA,NA,NA,NA,NA
"ENSG00000229259",0,NA,NA,NA,NA,NA
"ENSG00000229261",0,NA,NA,NA,NA,NA
"ENSG00000229262",0,NA,NA,NA,NA,NA
"ENSG00000229263",0,NA,NA,NA,NA,NA
"ENSG00000229265",0,NA,NA,NA,NA,NA
"ENSG00000229266",0,NA,NA,NA,NA,NA
"ENSG00000229267",0,NA,NA,NA,NA,NA
"ENSG00000229268",0,NA,NA,NA,NA,NA
"ENSG00000229269",0,NA,NA,NA,NA,NA
"ENSG00000229271",0,NA,NA,NA,NA,NA
"ENSG00000229272",0,NA,NA,NA,NA,NA
"ENSG00000229273",0,NA,NA,NA,NA,NA
"ENSG00000229274",0,NA,NA,NA,NA,NA
"ENSG00000229275",0,NA,NA,NA,NA,NA
"ENSG00000229276",0,NA,NA,NA,NA,NA
"ENSG00000229278",0,NA,NA,NA,NA,NA
"ENSG00000229280",0,NA,NA,NA,NA,NA
"ENSG00000229281",0,NA,NA,NA,NA,NA
"ENSG00000229282",0,NA,NA,NA,NA,NA
"ENSG00000229283",0,NA,NA,NA,NA,NA
"ENSG00000229284",0,NA,NA,NA,NA,NA
"ENSG00000229286",0,NA,NA,NA,NA,NA
"ENSG00000229287",0,NA,NA,NA,NA,NA
"ENSG00000229288",0,NA,NA,NA,NA,NA
"ENSG00000229289",0,NA,NA,NA,NA,NA
"ENSG00000229291",0,NA,NA,NA,NA,NA
"ENSG00000229292",0,NA,NA,NA,NA,NA
"ENSG00000229293",0,NA,NA,NA,NA,NA
"ENSG00000229294",0,NA,NA,NA,NA,NA
"ENSG00000229295",0,NA,NA,NA,NA,NA
"ENSG00000229297",0,NA,NA,NA,NA,NA
"ENSG00000229298",11.0091061930433,2.42407324030628,0.813594889857707,2.97945976618687,0.00288757148291879,0.0150627796011958
"ENSG00000229299",0,NA,NA,NA,NA,NA
"ENSG00000229300",0,NA,NA,NA,NA,NA
"ENSG00000229301",0,NA,NA,NA,NA,NA
"ENSG00000229302",0,NA,NA,NA,NA,NA
"ENSG00000229303",0,NA,NA,NA,NA,NA
